Age,Age Group,city,customer_code,dob,Estimated Settlement Amount,Final Premium Amount,Sum of Settlement %
46,41-50,Delhi NCR,SUN81FT,1979-04-30 00:00:00,$91290,56674,0.611
46,41-50,Delhi NCR,SUN88IG,1979-08-21 00:00:00,$46061,28595,0.611
46,41-50,Delhi NCR,SUN8AZ,1979-12-24 00:00:00,$25979,16128,0.611
46,41-50,Delhi NCR,SUN8MM,1979-02-08 00:00:00,$15464,9600,0.611
46,41-50,Delhi NCR,SUN8RT,1979-12-05 00:00:00,$10844,6732,0.611
46,41-50,Delhi NCR,SUN98T,1979-12-23 00:00:00,$36019,22361,0.611
46,41-50,Delhi NCR,SUN9FA,1979-05-31 00:00:00,$46182,28670,0.611
46,41-50,Delhi NCR,SUN9IK,1979-03-06 00:00:00,$48156,29896,0.611
46,41-50,Delhi NCR,SUN9MYT,1979-02-21 00:00:00,$45715,28380,0.611
46,41-50,Delhi NCR,SUN9VQ,1979-06-20 00:00:00,$15826,9825,0.611
46,41-50,Delhi NCR,SUNAHHT,1979-08-24 00:00:00,$247419,153600,0.611
46,41-50,Delhi NCR,SUNANA,1979-06-13 00:00:00,$45570,28290,0.611
46,41-50,Delhi NCR,SUNAW,1979-07-20 00:00:00,$35239,21877,0.611
46,41-50,Delhi NCR,SUNB5Y,1979-12-30 00:00:00,$25902,16080,0.611
46,41-50,Delhi NCR,SUNBG,1979-11-08 00:00:00,$11247,6982,0.611
46,41-50,Delhi NCR,SUNBSBW,1979-07-18 00:00:00,$16068,9975,0.611
46,41-50,Delhi NCR,SUNBX6,1979-08-24 00:00:00,$49091,30476,0.611
46,41-50,Delhi NCR,SUNC6,1979-03-15 00:00:00,$161426,100215,0.611
46,41-50,Delhi NCR,SUNC6ZK,1979-10-08 00:00:00,$89681,55675,0.611
46,41-50,Delhi NCR,SUNCC5Y,1979-08-19 00:00:00,$34970,21710,0.611
46,41-50,Delhi NCR,SUNCHXT,1979-05-04 00:00:00,$16364,10159,0.611
46,41-50,Delhi NCR,SUND2DY,1979-03-23 00:00:00,$16617,10316,0.611
46,41-50,Delhi NCR,SUNDFBE,1979-02-07 00:00:00,$91290,56674,0.611
46,41-50,Delhi NCR,SUNDIX,1979-04-02 00:00:00,$46629,28948,0.611
46,41-50,Delhi NCR,SUNDJF,1979-12-25 00:00:00,$10825,6720,0.611
46,41-50,Delhi NCR,SUNDRJ9,1979-05-23 00:00:00,$46910,29122,0.611
46,41-50,Delhi NCR,SUNDS2,1979-11-07 00:00:00,$35188,21845,0.611
46,41-50,Delhi NCR,SUNDWOA,1979-01-29 00:00:00,$46275,28728,0.611
46,41-50,Delhi NCR,SUNE56F,1979-09-23 00:00:00,$250396,155448,0.611
46,41-50,Delhi NCR,SUNEA0D,1979-02-23 00:00:00,$10926,6783,0.611
46,41-50,Delhi NCR,SUNEBJ,1979-12-24 00:00:00,$35670,22144,0.611
46,41-50,Delhi NCR,SUNEDQ,1979-08-13 00:00:00,$10844,6732,0.611
46,41-50,Delhi NCR,SUNEIKG,1979-03-04 00:00:00,$26791,16632,0.611
46,41-50,Delhi NCR,SUNES,1979-11-28 00:00:00,$68628,42605,0.611
46,41-50,Delhi NCR,SUNF76,1979-03-24 00:00:00,$10351,6426,0.611
46,41-50,Delhi NCR,SUNFAU,1979-08-05 00:00:00,$47688,29605,0.611
46,41-50,Delhi NCR,SUNFB5H,1979-11-13 00:00:00,$11163,6930,0.611
46,41-50,Delhi NCR,SUNFMOE,1979-09-15 00:00:00,$37849,23497,0.611
46,41-50,Delhi NCR,SUNFP92,1979-11-07 00:00:00,$87984,54621,0.611
46,41-50,Delhi NCR,SUNFQC,1979-01-05 00:00:00,$69165,42938,0.611
46,41-50,Delhi NCR,SUNFYM,1979-02-26 00:00:00,$162659,100980,0.611
46,41-50,Delhi NCR,SUNG17,1979-02-26 00:00:00,$36768,22826,0.611
46,41-50,Delhi NCR,SUNG6LE,1979-07-09 00:00:00,$10618,6592,0.611
46,41-50,Delhi NCR,SUNG6NP,1979-05-02 00:00:00,$88845,55156,0.611
46,41-50,Delhi NCR,SUNGS7C,1979-05-02 00:00:00,$68751,42681,0.611
46,41-50,Delhi NCR,SUNGWVU,1979-02-23 00:00:00,$26480,16439,0.611
46,41-50,Delhi NCR,SUNGXJW,1979-04-18 00:00:00,$67913,42161,0.611
46,41-50,Delhi NCR,SUNH4T,1979-12-05 00:00:00,$46910,29122,0.611
46,41-50,Delhi NCR,SUNHD0D,1979-04-30 00:00:00,$63828,39625,0.611
46,41-50,Delhi NCR,SUNHXG,1979-10-09 00:00:00,$46275,28728,0.611
46,41-50,Delhi NCR,SUNI5Q,1979-09-19 00:00:00,$27400,17010,0.611
46,41-50,Delhi NCR,SUNIDD,1979-07-22 00:00:00,$46982,29167,0.611
46,41-50,Delhi NCR,SUNIGB,1979-12-31 00:00:00,$27400,17010,0.611
46,41-50,Delhi NCR,SUNIQF,1979-03-01 00:00:00,$163891,101745,0.611
46,41-50,Delhi NCR,SUNISN,1979-01-21 00:00:00,$47274,29348,0.611
46,41-50,Delhi NCR,SUNJ5RV,1979-06-05 00:00:00,$25979,16128,0.611
46,41-50,Delhi NCR,SUNJ70U,1979-12-12 00:00:00,$48727,30250,0.611
46,41-50,Delhi NCR,SUNJIQ8,1979-12-26 00:00:00,$63828,39625,0.611
46,41-50,Delhi NCR,SUNK5E,1979-12-29 00:00:00,$37284,23146,0.611
46,41-50,Delhi NCR,SUNK92,1979-01-17 00:00:00,$94166,58459,0.611
46,41-50,Delhi NCR,SUNKO,1979-11-26 00:00:00,$36019,22361,0.611
46,41-50,Delhi NCR,SUNKO5,1979-07-30 00:00:00,$94486,58658,0.611
46,41-50,Delhi NCR,SUNKPHT,1979-07-24 00:00:00,$37042,22996,0.611
46,41-50,Delhi NCR,SUNL4D,1979-12-21 00:00:00,$92371,57345,0.611
46,41-50,Delhi NCR,SUNL6HX,1979-09-15 00:00:00,$24842,15422,0.611
46,41-50,Delhi NCR,SUNLJV,1979-07-06 00:00:00,$17124,10631,0.611
46,41-50,Delhi NCR,SUNM91,1979-11-19 00:00:00,$27197,16884,0.611
46,41-50,Delhi NCR,SUNM9DK,1979-10-16 00:00:00,$36154,22445,0.611
46,41-50,Delhi NCR,SUNMA4,1979-09-01 00:00:00,$16491,10238,0.611
46,41-50,Delhi NCR,SUNMAQ,1979-08-04 00:00:00,$44157,27413,0.611
46,41-50,Delhi NCR,SUNMEI,1979-11-05 00:00:00,$25979,16128,0.611
46,41-50,Delhi NCR,SUNMJY,1979-07-17 00:00:00,$64339,39942,0.611
46,41-50,Delhi NCR,SUNMK41,1979-10-17 00:00:00,$26588,16506,0.611
46,41-50,Delhi NCR,SUNML,1979-04-14 00:00:00,$65870,40893,0.611
46,41-50,Delhi NCR,SUNMMPU,1979-01-30 00:00:00,$70476,43752,0.611
46,41-50,Delhi NCR,SUNMNT,1979-02-10 00:00:00,$163029,101210,0.611
46,41-50,Delhi NCR,SUNMOLM,1979-08-16 00:00:00,$88845,55156,0.611
46,41-50,Delhi NCR,SUNMQ,1979-09-19 00:00:00,$45215,28070,0.611
46,41-50,Delhi NCR,SUNN0OW,1979-02-12 00:00:00,$44946,27903,0.611
46,41-50,Delhi NCR,SUNN4A9,1979-03-16 00:00:00,$26385,16380,0.611
46,41-50,Delhi NCR,SUNNC6N,1979-05-10 00:00:00,$38131,23672,0.611
46,41-50,Delhi NCR,SUNNHWZ,1979-05-18 00:00:00,$92727,57566,0.611
46,41-50,Delhi NCR,SUNNO9L,1979-12-19 00:00:00,$66795,41467,0.611
46,41-50,Delhi NCR,SUNNOAC,1979-05-16 00:00:00,$37042,22996,0.611
46,41-50,Delhi NCR,SUNNTA1,1979-02-21 00:00:00,$35307,21919,0.611
46,41-50,Delhi NCR,SUNNX3S,1979-05-10 00:00:00,$47636,29573,0.611
46,41-50,Delhi NCR,SUNNYES,1979-04-06 00:00:00,$47274,29348,0.611
46,41-50,Delhi NCR,SUNO2D,1979-05-10 00:00:00,$46546,28896,0.611
46,41-50,Delhi NCR,SUNO561,1979-08-28 00:00:00,$265879,165060,0.611
46,41-50,Delhi NCR,SUNOSNA,1979-05-24 00:00:00,$163731,101646,0.611
46,41-50,Delhi NCR,SUNOV0G,1979-01-09 00:00:00,$46182,28670,0.611
46,41-50,Delhi NCR,SUNOW2R,1979-01-22 00:00:00,$169498,105226,0.611
46,41-50,Delhi NCR,SUNP1NU,1979-07-08 00:00:00,$94269,58523,0.611
46,41-50,Delhi NCR,SUNP96V,1979-11-09 00:00:00,$269938,167580,0.611
46,41-50,Delhi NCR,SUNPAY,1979-10-29 00:00:00,$24355,15120,0.611
46,41-50,Delhi NCR,SUNQ0R,1979-12-31 00:00:00,$26994,16758,0.611
46,41-50,Delhi NCR,SUNQ2R,1979-12-10 00:00:00,$25128,15600,0.611
46,41-50,Delhi NCR,SUNQK2,1979-12-13 00:00:00,$44676,27735,0.611
46,41-50,Delhi NCR,SUNQKT,1979-03-07 00:00:00,$48727,30250,0.611
46,41-50,Delhi NCR,SUNQQ60,1979-07-27 00:00:00,$15222,9450,0.611
46,41-50,Delhi NCR,SUNQQHP,1979-12-20 00:00:00,$165123,102510,0.611
46,41-50,Delhi NCR,SUNQSIG,1979-01-26 00:00:00,$10825,6720,0.611
46,41-50,Delhi NCR,SUNR1DD,1979-12-15 00:00:00,$45922,28509,0.611
46,41-50,Delhi NCR,SUNRHAN,1979-08-01 00:00:00,$241620,150000,0.611
46,41-50,Delhi NCR,SUNRP6,1979-12-02 00:00:00,$10994,6825,0.611
46,41-50,Delhi NCR,SUNRTVP,1979-02-21 00:00:00,$91476,56789,0.611
46,41-50,Delhi NCR,SUNRWSG,1979-05-12 00:00:00,$69951,43426,0.611
46,41-50,Delhi NCR,SUNRYF,1979-07-03 00:00:00,$25828,16034,0.611
46,41-50,Delhi NCR,SUNS05C,1979-05-11 00:00:00,$17124,10631,0.611
46,41-50,Delhi NCR,SUNS2V,1979-04-25 00:00:00,$46275,28728,0.611
46,41-50,Delhi NCR,SUNS6CX,1979-04-30 00:00:00,$160194,99450,0.611
46,41-50,Delhi NCR,SUNSAUY,1979-01-08 00:00:00,$65104,40417,0.611
46,41-50,Delhi NCR,SUNSBLJ,1979-04-16 00:00:00,$36219,22485,0.611
46,41-50,Delhi NCR,SUNSBM4,1979-04-07 00:00:00,$10570,6562,0.611
46,41-50,Delhi NCR,SUNSC3V,1979-03-21 00:00:00,$71309,44269,0.611
46,41-50,Delhi NCR,SUNSDYM,1979-08-14 00:00:00,$26280,16315,0.611
46,41-50,Delhi NCR,SUNSIT,1979-09-22 00:00:00,$46982,29167,0.611
46,41-50,Delhi NCR,SUNSMBL,1979-01-25 00:00:00,$166355,103275,0.611
46,41-50,Delhi NCR,SUNT1H,1979-07-10 00:00:00,$25573,15876,0.611
46,41-50,Delhi NCR,SUNT9B9,1979-11-17 00:00:00,$246452,153000,0.611
46,41-50,Delhi NCR,SUNTRV,1979-04-11 00:00:00,$267908,166320,0.611
46,41-50,Delhi NCR,SUNTU7L,1979-01-15 00:00:00,$36768,22826,0.611
46,41-50,Delhi NCR,SUNTZRB,1979-05-06 00:00:00,$45715,28380,0.611
46,41-50,Delhi NCR,SUNU2Q2,1979-06-15 00:00:00,$36768,22826,0.611
46,41-50,Delhi NCR,SUNU3A,1979-09-17 00:00:00,$15982,9922,0.611
46,41-50,Delhi NCR,SUNUFB,1979-02-14 00:00:00,$47274,29348,0.611
46,41-50,Delhi NCR,SUNUL1F,1979-09-10 00:00:00,$68751,42681,0.611
46,41-50,Delhi NCR,SUNULB6,1979-09-02 00:00:00,$25573,15876,0.611
46,41-50,Delhi NCR,SUNV1A,1979-05-15 00:00:00,$64339,39942,0.611
46,41-50,Delhi NCR,SUNV4HU,1979-06-05 00:00:00,$26026,16157,0.611
46,41-50,Delhi NCR,SUNV4JE,1979-12-14 00:00:00,$34573,21463,0.611
46,41-50,Delhi NCR,SUNVBT0,1979-09-29 00:00:00,$157113,97537,0.611
46,41-50,Delhi NCR,SUNVDNR,1979-10-08 00:00:00,$68230,42358,0.611
46,41-50,Delhi NCR,SUNVFI2,1979-01-31 00:00:00,$69165,42938,0.611
46,41-50,Delhi NCR,SUNVH2,1979-07-30 00:00:00,$165123,102510,0.611
46,41-50,Delhi NCR,SUNVHJY,1979-05-23 00:00:00,$67019,41606,0.611
46,41-50,Delhi NCR,SUNVUI,1979-02-22 00:00:00,$91290,56674,0.611
46,41-50,Delhi NCR,SUNW2P,1979-01-23 00:00:00,$92727,57566,0.611
46,41-50,Delhi NCR,SUNWER7,1979-07-10 00:00:00,$36019,22361,0.611
46,41-50,Delhi NCR,SUNWX,1979-01-30 00:00:00,$10994,6825,0.611
46,41-50,Delhi NCR,SUNWZK,1979-01-07 00:00:00,$49091,30476,0.611
46,41-50,Delhi NCR,SUNX85W,1979-01-04 00:00:00,$26026,16157,0.611
46,41-50,Delhi NCR,SUNXBZ6,1979-02-20 00:00:00,$43637,27090,0.611
46,41-50,Delhi NCR,SUNXOQJ,1979-07-24 00:00:00,$44329,27520,0.611
46,41-50,Delhi NCR,SUNXVFS,1979-10-06 00:00:00,$25708,15960,0.611
46,41-50,Delhi NCR,SUNXZ,1979-10-16 00:00:00,$46061,28595,0.611
46,41-50,Delhi NCR,SUNY7AR,1979-08-13 00:00:00,$45922,28509,0.611
46,41-50,Delhi NCR,SUNYAB,1979-09-11 00:00:00,$65626,40741,0.611
46,41-50,Delhi NCR,SUNYE7O,1979-03-04 00:00:00,$162142,100659,0.611
46,41-50,Delhi NCR,SUNYGE,1979-09-16 00:00:00,$67320,41793,0.611
46,41-50,Delhi NCR,SUNYKA,1979-02-09 00:00:00,$69793,43328,0.611
46,41-50,Delhi NCR,SUNYPP,1979-10-14 00:00:00,$16309,10125,0.611
46,41-50,Delhi NCR,SUNYRG5,1979-09-13 00:00:00,$252367,156672,0.611
46,41-50,Delhi NCR,SUNYSPG,1979-12-08 00:00:00,$65743,40814,0.611
46,41-50,Delhi NCR,SUNYT1,1979-04-05 00:00:00,$43290,26875,0.611
46,41-50,Delhi NCR,SUNYVMA,1979-05-08 00:00:00,$90256,56032,0.611
46,41-50,Delhi NCR,SUNYW0,1979-03-09 00:00:00,$15826,9825,0.611
46,41-50,Delhi NCR,SUNZOX4,1979-04-09 00:00:00,$87984,54621,0.611
46,41-50,Hyderabad,SUN0BL,1979-09-13 00:00:00,$16189,10050,0.611
46,41-50,Hyderabad,SUN0E7,1979-04-18 00:00:00,$15527,9639,0.611
46,41-50,Hyderabad,SUN10UK,1979-01-04 00:00:00,$269938,167580,0.611
46,41-50,Hyderabad,SUN12A9,1979-01-29 00:00:00,$10994,6825,0.611
46,41-50,Hyderabad,SUN1HAP,1979-02-20 00:00:00,$44510,27632,0.611
46,41-50,Hyderabad,SUN21X,1979-05-25 00:00:00,$157113,97537,0.611
46,41-50,Hyderabad,SUN2SG4,1979-07-25 00:00:00,$72381,44935,0.611
46,41-50,Hyderabad,SUN3R,1979-06-14 00:00:00,$26420,16402,0.611
46,41-50,Hyderabad,SUN4T7,1979-01-06 00:00:00,$48156,29896,0.611
46,41-50,Hyderabad,SUN4V71,1979-05-03 00:00:00,$90078,55921,0.611
46,41-50,Hyderabad,SUN57,1979-09-26 00:00:00,$34846,21633,0.611
46,41-50,Hyderabad,SUN5DLS,1979-02-12 00:00:00,$16142,10021,0.611
46,41-50,Hyderabad,SUN5ZT,1979-09-29 00:00:00,$37404,23221,0.611
46,41-50,Hyderabad,SUN606,1979-09-17 00:00:00,$10950,6798,0.611
46,41-50,Hyderabad,SUN71U,1979-04-16 00:00:00,$269938,167580,0.611
46,41-50,Hyderabad,SUN7TO9,1979-03-31 00:00:00,$94884,58905,0.611
46,41-50,Hyderabad,SUN7U,1979-07-27 00:00:00,$10702,6644,0.611
46,41-50,Hyderabad,SUN86SY,1979-10-09 00:00:00,$67913,42161,0.611
46,41-50,Hyderabad,SUN89,1979-04-18 00:00:00,$25882,16068,0.611
46,41-50,Hyderabad,SUN9HDX,1979-03-08 00:00:00,$25435,15790,0.611
46,41-50,Hyderabad,SUN9R3,1979-02-22 00:00:00,$253701,157500,0.611
46,41-50,Hyderabad,SUNA0B,1979-07-02 00:00:00,$45022,27950,0.611
46,41-50,Hyderabad,SUNAD4B,1979-02-28 00:00:00,$66381,41210,0.611
46,41-50,Hyderabad,SUNAICG,1979-02-11 00:00:00,$66146,41064,0.611
46,41-50,Hyderabad,SUNAJRA,1979-08-17 00:00:00,$45660,28346,0.611
46,41-50,Hyderabad,SUNAPON,1979-08-17 00:00:00,$262225,162792,0.611
46,41-50,Hyderabad,SUNBUF,1979-07-15 00:00:00,$37284,23146,0.611
46,41-50,Hyderabad,SUNC6QL,1979-06-19 00:00:00,$168203,104422,0.611
46,41-50,Hyderabad,SUNC9X,1979-03-09 00:00:00,$35465,22017,0.611
46,41-50,Hyderabad,SUNCBH,1979-11-05 00:00:00,$37567,23322,0.611
46,41-50,Hyderabad,SUNCD37,1979-01-05 00:00:00,$164323,102013,0.611
46,41-50,Hyderabad,SUNCFPE,1979-11-26 00:00:00,$36493,22655,0.611
46,41-50,Hyderabad,SUNCJZN,1979-01-13 00:00:00,$47636,29573,0.611
46,41-50,Hyderabad,SUNCQX,1979-07-21 00:00:00,$34701,21543,0.611
46,41-50,Hyderabad,SUND0C,1979-06-04 00:00:00,$36219,22485,0.611
46,41-50,Hyderabad,SUND1LP,1979-03-02 00:00:00,$35465,22017,0.611
46,41-50,Hyderabad,SUND62M,1979-12-20 00:00:00,$92009,57120,0.611
46,41-50,Hyderabad,SUNDB0R,1979-05-17 00:00:00,$34970,21710,0.611
46,41-50,Hyderabad,SUNDWWI,1979-11-20 00:00:00,$34846,21633,0.611
46,41-50,Hyderabad,SUNDXY,1979-11-03 00:00:00,$10433,6477,0.611
46,41-50,Hyderabad,SUNE94,1979-08-29 00:00:00,$35871,22269,0.611
46,41-50,Hyderabad,SUNEG6,1979-12-16 00:00:00,$64849,40259,0.611
46,41-50,Hyderabad,SUNF10I,1979-03-20 00:00:00,$87628,54400,0.611
46,41-50,Hyderabad,SUNFW57,1979-11-10 00:00:00,$25631,15912,0.611
46,41-50,Hyderabad,SUNG9UO,1979-03-19 00:00:00,$15947,9900,0.611
46,41-50,Hyderabad,SUNHZ4,1979-09-17 00:00:00,$246452,153000,0.611
46,41-50,Hyderabad,SUNI1,1979-07-30 00:00:00,$47274,29348,0.611
46,41-50,Hyderabad,SUNI43,1979-11-16 00:00:00,$36296,22533,0.611
46,41-50,Hyderabad,SUNI65,1979-09-18 00:00:00,$67019,41606,0.611
46,41-50,Hyderabad,SUNIEU,1979-01-27 00:00:00,$35777,22211,0.611
46,41-50,Hyderabad,SUNITTE,1979-01-29 00:00:00,$34163,21209,0.611
46,41-50,Hyderabad,SUNJB,1979-04-23 00:00:00,$46629,28948,0.611
46,41-50,Hyderabad,SUNKCB5,1979-03-14 00:00:00,$16266,10098,0.611
46,41-50,Hyderabad,SUNLCC,1979-08-27 00:00:00,$16675,10352,0.611
46,41-50,Hyderabad,SUNM4,1979-10-29 00:00:00,$163731,101646,0.611
46,41-50,Hyderabad,SUNM6Z,1979-10-03 00:00:00,$26678,16562,0.611
46,41-50,Hyderabad,SUNM8PM,1979-03-02 00:00:00,$266787,165624,0.611
46,41-50,Hyderabad,SUNMAFJ,1979-11-26 00:00:00,$71845,44602,0.611
46,41-50,Hyderabad,SUNMNO,1979-03-04 00:00:00,$90777,56355,0.611
46,41-50,Hyderabad,SUNOE8,1979-02-15 00:00:00,$254339,157896,0.611
46,41-50,Hyderabad,SUNPZ5,1979-01-30 00:00:00,$167169,103780,0.611
46,41-50,Hyderabad,SUNQ8ZC,1979-01-20 00:00:00,$71845,44602,0.611
46,41-50,Hyderabad,SUNSLJ,1979-03-14 00:00:00,$35307,21919,0.611
46,41-50,Hyderabad,SUNSQB,1979-06-15 00:00:00,$37849,23497,0.611
46,41-50,Hyderabad,SUNSR7X,1979-04-19 00:00:00,$92009,57120,0.611
46,41-50,Hyderabad,SUNSTO,1979-11-07 00:00:00,$36768,22826,0.611
46,41-50,Hyderabad,SUNTDBU,1979-12-13 00:00:00,$15705,9750,0.611
46,41-50,Hyderabad,SUNUCH,1979-07-14 00:00:00,$45215,28070,0.611
46,41-50,Hyderabad,SUNUUQ,1979-12-14 00:00:00,$15649,9715,0.611
46,41-50,Hyderabad,SUNV6,1979-03-13 00:00:00,$33894,21042,0.611
46,41-50,Hyderabad,SUNVBF,1979-09-11 00:00:00,$267908,166320,0.611
46,41-50,Hyderabad,SUNWAO,1979-04-28 00:00:00,$67402,41844,0.611
46,41-50,Hyderabad,SUNWU,1979-02-12 00:00:00,$94884,58905,0.611
46,41-50,Hyderabad,SUNYN2T,1979-11-21 00:00:00,$256310,159120,0.611
46,41-50,Hyderabad,SUNYUE,1979-06-11 00:00:00,$16237,10080,0.611
46,41-50,Hyderabad,SUNZ33C,1979-04-13 00:00:00,$16237,10080,0.611
46,41-50,Hyderabad,SUNZBJZ,1979-10-13 00:00:00,$35670,22144,0.611
46,41-50,Hyderabad,SUNZBS7,1979-04-09 00:00:00,$26588,16506,0.611
46,41-50,Indore,SUN08C,1979-02-07 00:00:00,$15773,9792,0.611
46,41-50,Indore,SUN0Q7,1979-08-21 00:00:00,$165912,103000,0.611
46,41-50,Indore,SUN1EOR,1979-05-20 00:00:00,$164323,102013,0.611
46,41-50,Indore,SUN1PR6,1979-05-09 00:00:00,$263849,163800,0.611
46,41-50,Indore,SUN1PV7,1979-10-24 00:00:00,$15982,9922,0.611
46,41-50,Indore,SUN2JB,1979-10-06 00:00:00,$89380,55488,0.611
46,41-50,Indore,SUN2Q15,1979-08-09 00:00:00,$45455,28219,0.611
46,41-50,Indore,SUN42M2,1979-12-28 00:00:00,$26222,16279,0.611
46,41-50,Indore,SUN44I,1979-04-01 00:00:00,$35777,22211,0.611
46,41-50,Indore,SUN5K0,1979-11-27 00:00:00,$44676,27735,0.611
46,41-50,Indore,SUN5Q8A,1979-11-19 00:00:00,$26588,16506,0.611
46,41-50,Indore,SUN6GD,1979-04-02 00:00:00,$25128,15600,0.611
46,41-50,Indore,SUN6H,1979-06-18 00:00:00,$88312,54825,0.611
46,41-50,Indore,SUN6TF,1979-12-20 00:00:00,$264197,164016,0.611
46,41-50,Indore,SUN76IQ,1979-03-24 00:00:00,$10680,6630,0.611
46,41-50,Indore,SUN7JTX,1979-08-09 00:00:00,$26182,16254,0.611
46,41-50,Indore,SUN8JBQ,1979-08-09 00:00:00,$86258,53550,0.611
46,41-50,Indore,SUN9QU6,1979-06-16 00:00:00,$15982,9922,0.611
46,41-50,Indore,SUN9VG,1979-10-22 00:00:00,$36493,22655,0.611
46,41-50,Indore,SUNCIMM,1979-03-26 00:00:00,$45215,28070,0.611
46,41-50,Indore,SUNEXTU,1979-11-01 00:00:00,$67913,42161,0.611
46,41-50,Indore,SUNF13,1979-03-30 00:00:00,$37849,23497,0.611
46,41-50,Indore,SUNFNGS,1979-08-26 00:00:00,$67188,41711,0.611
46,41-50,Indore,SUNFUZT,1979-08-19 00:00:00,$35670,22144,0.611
46,41-50,Indore,SUNG6AG,1979-04-11 00:00:00,$11034,6850,0.611
46,41-50,Indore,SUNGR2M,1979-07-09 00:00:00,$92871,57655,0.611
46,41-50,Indore,SUNGS,1979-02-22 00:00:00,$26385,16380,0.611
46,41-50,Indore,SUNLK5,1979-10-23 00:00:00,$36768,22826,0.611
46,41-50,Indore,SUNLU,1979-10-01 00:00:00,$36219,22485,0.611
46,41-50,Indore,SUNLYB8,1979-10-30 00:00:00,$65626,40741,0.611
46,41-50,Indore,SUNNUFK,1979-11-28 00:00:00,$168425,104560,0.611
46,41-50,Indore,SUNPA,1979-07-19 00:00:00,$37002,22971,0.611
46,41-50,Indore,SUNPV4J,1979-09-12 00:00:00,$45570,28290,0.611
46,41-50,Indore,SUNQ5GK,1979-08-08 00:00:00,$16512,10251,0.611
46,41-50,Indore,SUNQED,1979-02-10 00:00:00,$25631,15912,0.611
46,41-50,Indore,SUNSG,1979-08-06 00:00:00,$271967,168840,0.611
46,41-50,Indore,SUNSX0,1979-09-28 00:00:00,$70772,43936,0.611
46,41-50,Indore,SUNUBA,1979-11-06 00:00:00,$45302,28124,0.611
46,41-50,Indore,SUNUOX,1979-07-12 00:00:00,$162659,100980,0.611
46,41-50,Indore,SUNUSJT,1979-08-13 00:00:00,$66146,41064,0.611
46,41-50,Indore,SUNV34,1979-08-12 00:00:00,$48727,30250,0.611
46,41-50,Indore,SUNVCA,1979-10-11 00:00:00,$66795,41467,0.611
46,41-50,Indore,SUNYE,1979-12-01 00:00:00,$271967,168840,0.611
46,41-50,Indore,SUNZY7,1979-01-23 00:00:00,$15982,9922,0.611
46,41-50,Mumbai,SUN0D3,1979-08-02 00:00:00,$16019,9945,0.611
46,41-50,Mumbai,SUN0DRB,1979-02-07 00:00:00,$89551,55594,0.611
46,41-50,Mumbai,SUN0NJ9,1979-10-31 00:00:00,$36296,22533,0.611
46,41-50,Mumbai,SUN16QP,1979-02-18 00:00:00,$90572,56228,0.611
46,41-50,Mumbai,SUN1D9T,1979-10-29 00:00:00,$10433,6477,0.611
46,41-50,Mumbai,SUN1NF,1979-08-21 00:00:00,$16110,10001,0.611
46,41-50,Mumbai,SUN25BM,1979-05-09 00:00:00,$34846,21633,0.611
46,41-50,Mumbai,SUN2HRI,1979-07-31 00:00:00,$16491,10238,0.611
46,41-50,Mumbai,SUN2MGM,1979-01-14 00:00:00,$254339,157896,0.611
46,41-50,Mumbai,SUN3D3Y,1979-11-16 00:00:00,$48364,30025,0.611
46,41-50,Mumbai,SUN3G,1979-07-15 00:00:00,$48364,30025,0.611
46,41-50,Mumbai,SUN3UOS,1979-12-12 00:00:00,$47688,29605,0.611
46,41-50,Mumbai,SUN4CU0,1979-08-26 00:00:00,$259790,161280,0.611
46,41-50,Mumbai,SUN4FAE,1979-09-24 00:00:00,$46629,28948,0.611
46,41-50,Mumbai,SUN5OG,1979-09-24 00:00:00,$68628,42605,0.611
46,41-50,Mumbai,SUN5QF,1979-10-15 00:00:00,$48364,30025,0.611
46,41-50,Mumbai,SUN5QJA,1979-07-31 00:00:00,$25484,15821,0.611
46,41-50,Mumbai,SUN5U,1979-01-23 00:00:00,$47636,29573,0.611
46,41-50,Mumbai,SUN6MI5,1979-07-04 00:00:00,$10926,6783,0.611
46,41-50,Mumbai,SUN6NFE,1979-11-25 00:00:00,$46753,29025,0.611
46,41-50,Mumbai,SUN7MM,1979-01-25 00:00:00,$71845,44602,0.611
46,41-50,Mumbai,SUN8D1,1979-03-30 00:00:00,$44510,27632,0.611
46,41-50,Mumbai,SUN8NH,1979-06-06 00:00:00,$68092,42272,0.611
46,41-50,Mumbai,SUN98HN,1979-12-18 00:00:00,$67188,41711,0.611
46,41-50,Mumbai,SUN9Z,1979-10-01 00:00:00,$165912,103000,0.611
46,41-50,Mumbai,SUNA2RK,1979-11-25 00:00:00,$163891,101745,0.611
46,41-50,Mumbai,SUNABL,1979-03-29 00:00:00,$71845,44602,0.611
46,41-50,Mumbai,SUNARK,1979-07-28 00:00:00,$90366,56100,0.611
46,41-50,Mumbai,SUNB6OY,1979-02-20 00:00:00,$45368,28165,0.611
46,41-50,Mumbai,SUNBYRO,1979-08-19 00:00:00,$90572,56228,0.611
46,41-50,Mumbai,SUNC7OO,1979-03-18 00:00:00,$169683,105341,0.611
46,41-50,Mumbai,SUNC9Z4,1979-01-06 00:00:00,$36436,22620,0.611
46,41-50,Mumbai,SUNCRJE,1979-04-06 00:00:00,$26420,16402,0.611
46,41-50,Mumbai,SUNCYIQ,1979-01-29 00:00:00,$97041,60244,0.611
