customer_code,date,final_premium_amt(INR),policy_id,sales_mode
SUNHD9D,2023-02-26 00:00:00,164388,POL2005HEL,Offline-Agent
SUN0UU,2022-11-13 00:00:00,164400,POL2005HEL,Offline-Agent
SUNAOMG,2022-11-10 00:00:00,164400,POL2005HEL,Offline-Agent
SUNAVPX,2022-11-22 00:00:00,164400,POL2005HEL,Offline-Agent
SUNLL,2022-11-30 00:00:00,164400,POL2005HEL,Offline-Agent
SUNTNEH,2022-11-27 00:00:00,164400,POL2005HEL,Offline-Direct
SUNXFOR,2022-11-13 00:00:00,164400,POL2005HEL,Offline-Agent
SUNXVAW,2022-11-03 00:00:00,164400,POL2005HEL,Offline-Direct
SUNAE4,2023-03-06 00:00:00,165060,POL2005HEL,Online-App
SUNCCW9,2023-04-11 00:00:00,165060,POL2005HEL,Offline-Agent
SUNG2E,2023-04-26 00:00:00,165060,POL2005HEL,Offline-Agent
SUNL4Y6,2023-03-26 00:00:00,165060,POL2005HEL,Offline-Agent
SUNLXJI,2023-03-13 00:00:00,165060,POL2005HEL,Online-App
SUNO561,2023-03-24 00:00:00,165060,POL2005HEL,Offline-Agent
SUNPHQ,2023-03-11 00:00:00,165060,POL2005HEL,Offline-Agent
SUNRW6,2023-03-12 00:00:00,165060,POL2005HEL,Offline-Agent
SUNSKXD,2023-03-24 00:00:00,165060,POL2005HEL,Online-App
SUNYLZ3,2023-04-23 00:00:00,165060,POL2005HEL,Offline-Agent
SUN46Z5,2022-12-23 00:00:00,165240,POL2005HEL,Offline-Agent
SUNG7T,2023-01-15 00:00:00,165240,POL2005HEL,Online-App
SUNGOYP,2022-12-12 00:00:00,165240,POL2005HEL,Offline-Agent
SUNGQ9T,2023-01-20 00:00:00,165240,POL2005HEL,Offline-Agent
SUNLDE,2022-12-18 00:00:00,165240,POL2005HEL,Offline-Agent
SUNMFB1,2023-01-15 00:00:00,165240,POL2005HEL,Online-App
SUNMJX,2022-12-31 00:00:00,165240,POL2005HEL,Offline-Agent
SUNR1UW,2022-12-23 00:00:00,165240,POL2005HEL,Offline-Direct
SUNSCOT,2023-01-14 00:00:00,165240,POL2005HEL,Online-Website
SUNSJR,2022-12-31 00:00:00,165240,POL2005HEL,Offline-Agent
SUNWTJ,2022-12-10 00:00:00,165240,POL2005HEL,Offline-Agent
SUNYEZ,2023-01-14 00:00:00,165240,POL2005HEL,Offline-Agent
SUN5ONU,2022-11-07 00:00:00,165600,POL2005HEL,Offline-Direct
SUNDW4,2022-11-13 00:00:00,165600,POL2005HEL,Offline-Agent
SUNLJZS,2022-11-12 00:00:00,165600,POL2005HEL,Offline-Agent
SUNNVC,2022-11-20 00:00:00,165600,POL2005HEL,Offline-Agent
SUNBWLH,2023-02-12 00:00:00,165624,POL2005HEL,Online-App
SUNH87D,2023-02-11 00:00:00,165624,POL2005HEL,Offline-Agent
SUNM8PM,2023-02-24 00:00:00,165624,POL2005HEL,Offline-Agent
SUNO90Y,2023-02-24 00:00:00,165624,POL2005HEL,Online-Website
SUN1B6M,2023-03-29 00:00:00,166320,POL2005HEL,Offline-Direct
SUN1Z9B,2023-04-08 00:00:00,166320,POL2005HEL,Offline-Agent
SUN3N,2023-04-09 00:00:00,166320,POL2005HEL,Offline-Agent
SUN7JJO,2023-04-05 00:00:00,166320,POL2005HEL,Online-Website
SUN891A,2023-03-08 00:00:00,166320,POL2005HEL,Online-Website
SUN8UNU,2023-04-22 00:00:00,166320,POL2005HEL,Offline-Agent
SUNELD,2023-03-16 00:00:00,166320,POL2005HEL,Offline-Direct
SUNFHB,2023-03-15 00:00:00,166320,POL2005HEL,Online-App
SUNFM0B,2023-04-25 00:00:00,166320,POL2005HEL,Offline-Agent
SUNH40,2023-04-28 00:00:00,166320,POL2005HEL,Offline-Agent
SUNL4T8,2023-03-27 00:00:00,166320,POL2005HEL,Offline-Agent
SUNRL,2023-03-20 00:00:00,166320,POL2005HEL,Offline-Agent
SUNTRV,2023-03-04 00:00:00,166320,POL2005HEL,Offline-Agent
SUNVBF,2023-04-16 00:00:00,166320,POL2005HEL,Offline-Direct
SUNVS8V,2023-04-28 00:00:00,166320,POL2005HEL,Offline-Direct
SUN1UXL,2023-01-29 00:00:00,166464,POL2005HEL,Online-Website
SUN2RQ3,2022-12-18 00:00:00,166464,POL2005HEL,Online-Website
SUNEGXL,2023-01-08 00:00:00,166464,POL2005HEL,Offline-Agent
SUNK0MA,2022-12-31 00:00:00,166464,POL2005HEL,Offline-Agent
SUNNG9I,2023-01-15 00:00:00,166464,POL2005HEL,Offline-Agent
SUNQD5,2022-12-24 00:00:00,166464,POL2005HEL,Offline-Agent
SUNRBV,2022-12-30 00:00:00,166464,POL2005HEL,Offline-Agent
SUNSQ1S,2022-12-31 00:00:00,166464,POL2005HEL,Online-App
SUNUR99,2022-12-19 00:00:00,166464,POL2005HEL,Offline-Direct
SUNVAXW,2022-12-31 00:00:00,166464,POL2005HEL,Offline-Agent
SUNWDEH,2023-01-15 00:00:00,166464,POL2005HEL,Online-Website
SUNWKHA,2023-01-18 00:00:00,166464,POL2005HEL,Online-Website
SUN7CM,2022-11-26 00:00:00,166800,POL2005HEL,Offline-Agent
SUN86D,2022-11-11 00:00:00,166800,POL2005HEL,Offline-Agent
SUN90H,2022-11-20 00:00:00,166800,POL2005HEL,Offline-Direct
SUN90ML,2022-11-28 00:00:00,166800,POL2005HEL,Offline-Agent
SUNBPBC,2022-11-06 00:00:00,166800,POL2005HEL,Offline-Agent
SUNCA6O,2022-11-24 00:00:00,166800,POL2005HEL,Offline-Agent
SUNFRI,2022-11-06 00:00:00,166800,POL2005HEL,Offline-Agent
SUNILU,2022-11-05 00:00:00,166800,POL2005HEL,Offline-Direct
SUNJAM,2022-11-12 00:00:00,166800,POL2005HEL,Offline-Agent
SUNODG,2022-11-12 00:00:00,166800,POL2005HEL,Offline-Direct
SUNQ0F1,2022-11-17 00:00:00,166800,POL2005HEL,Offline-Agent
SUN5PX,2023-02-19 00:00:00,166860,POL2005HEL,Online-App
SUN5Q4I,2023-02-24 00:00:00,166860,POL2005HEL,Offline-Direct
SUN96DY,2023-02-05 00:00:00,166860,POL2005HEL,Offline-Agent
SUNLMLO,2023-02-05 00:00:00,166860,POL2005HEL,Online-App
SUNTUS6,2023-02-06 00:00:00,166860,POL2005HEL,Offline-Direct
SUNYF8,2023-02-25 00:00:00,166860,POL2005HEL,Offline-Direct
SUN10UK,2023-03-29 00:00:00,167580,POL2005HEL,Offline-Agent
SUN13DQ,2023-03-01 00:00:00,167580,POL2005HEL,Offline-Direct
SUN28,2023-03-25 00:00:00,167580,POL2005HEL,Online-App
SUN2Y9P,2023-03-31 00:00:00,167580,POL2005HEL,Offline-Agent
SUN5,2023-03-16 00:00:00,167580,POL2005HEL,Offline-Agent
SUN71U,2023-03-04 00:00:00,167580,POL2005HEL,Online-App
SUN8SZC,2023-03-25 00:00:00,167580,POL2005HEL,Online-App
SUNA9U5,2023-03-22 00:00:00,167580,POL2005HEL,Offline-Agent
SUNCIV,2023-03-22 00:00:00,167580,POL2005HEL,Offline-Direct
SUNCJL6,2023-04-09 00:00:00,167580,POL2005HEL,Online-Website
SUNDF2,2023-04-22 00:00:00,167580,POL2005HEL,Offline-Agent
SUNFU17,2023-03-07 00:00:00,167580,POL2005HEL,Online-App
SUNGF1,2023-03-04 00:00:00,167580,POL2005HEL,Online-App
SUNP96V,2023-03-04 00:00:00,167580,POL2005HEL,Offline-Agent
SUNR5ZC,2023-03-20 00:00:00,167580,POL2005HEL,Online-App
SUNS20P,2023-04-16 00:00:00,167580,POL2005HEL,Offline-Agent
SUNWMFC,2023-04-21 00:00:00,167580,POL2005HEL,Offline-Agent
SUNYGT,2023-03-06 00:00:00,167580,POL2005HEL,Offline-Agent
SUN08Q,2022-12-07 00:00:00,167688,POL2005HEL,Offline-Agent
SUN33I,2023-01-17 00:00:00,167688,POL2005HEL,Offline-Direct
SUN7FR,2023-01-02 00:00:00,167688,POL2005HEL,Offline-Agent
SUN929,2022-12-11 00:00:00,167688,POL2005HEL,Offline-Agent
SUNB7MY,2022-12-18 00:00:00,167688,POL2005HEL,Offline-Agent
SUNHQV1,2022-12-23 00:00:00,167688,POL2005HEL,Offline-Direct
SUNL8Z,2022-12-06 00:00:00,167688,POL2005HEL,Offline-Agent
SUNNZB,2022-12-18 00:00:00,167688,POL2005HEL,Offline-Agent
SUNOKQ6,2022-12-31 00:00:00,167688,POL2005HEL,Offline-Agent
SUNPP6A,2023-01-15 00:00:00,167688,POL2005HEL,Offline-Direct
SUNQCZJ,2022-12-24 00:00:00,167688,POL2005HEL,Offline-Direct
SUN1YV,2022-11-25 00:00:00,168000,POL2005HEL,Offline-Agent
SUN41BT,2022-11-28 00:00:00,168000,POL2005HEL,Offline-Agent
SUN7KO,2022-11-12 00:00:00,168000,POL2005HEL,Offline-Agent
SUN8ARX,2022-11-05 00:00:00,168000,POL2005HEL,Offline-Agent
SUNFQ3,2022-11-12 00:00:00,168000,POL2005HEL,Offline-Agent
SUNFVHF,2022-11-01 00:00:00,168000,POL2005HEL,Online-App
SUNPJY,2022-11-18 00:00:00,168000,POL2005HEL,Offline-Agent
SUNR55K,2022-11-23 00:00:00,168000,POL2005HEL,Offline-Agent
SUNU1H,2022-11-27 00:00:00,168000,POL2005HEL,Offline-Agent
SUNVA8S,2022-11-09 00:00:00,168000,POL2005HEL,Offline-Agent
SUNW06,2022-11-12 00:00:00,168000,POL2005HEL,Offline-Direct
SUNJAQ,2023-02-19 00:00:00,168096,POL2005HEL,Online-App
SUNC3G,2023-03-27 00:00:00,168840,POL2005HEL,Offline-Direct
SUNJY95,2023-03-05 00:00:00,168840,POL2005HEL,Offline-Agent
SUNJZZB,2023-03-09 00:00:00,168840,POL2005HEL,Online-App
SUNNRQ6,2023-03-14 00:00:00,168840,POL2005HEL,Offline-Agent
SUNP7G,2023-04-15 00:00:00,168840,POL2005HEL,Online-App
SUNQUIN,2023-03-02 00:00:00,168840,POL2005HEL,Offline-Direct
SUNSG,2023-03-29 00:00:00,168840,POL2005HEL,Offline-Agent
SUNSMHK,2023-04-03 00:00:00,168840,POL2005HEL,Online-App
SUNVM,2023-03-31 00:00:00,168840,POL2005HEL,Offline-Agent
SUNWLL,2023-03-27 00:00:00,168840,POL2005HEL,Online-Website
SUNY48B,2023-04-20 00:00:00,168840,POL2005HEL,Online-App
SUNYE,2023-03-24 00:00:00,168840,POL2005HEL,Offline-Agent
SUNZW3,2023-03-15 00:00:00,168840,POL2005HEL,Offline-Agent
SUN1F1,2023-01-20 00:00:00,168912,POL2005HEL,Offline-Agent
SUN2XA,2022-12-18 00:00:00,168912,POL2005HEL,Offline-Agent
SUN81Y,2023-01-07 00:00:00,168912,POL2005HEL,Offline-Agent
SUNDWX,2023-01-23 00:00:00,168912,POL2005HEL,Offline-Agent
SUNE8Z7,2022-12-16 00:00:00,168912,POL2005HEL,Offline-Direct
SUNF4N,2023-01-06 00:00:00,168912,POL2005HEL,Offline-Agent
SUNFB1,2022-12-18 00:00:00,168912,POL2005HEL,Online-Website
SUNGLY,2023-01-08 00:00:00,168912,POL2005HEL,Offline-Agent
SUNIKVQ,2022-12-17 00:00:00,168912,POL2005HEL,Offline-Agent
SUNN35,2023-01-10 00:00:00,168912,POL2005HEL,Offline-Agent
SUNPKGY,2023-01-07 00:00:00,168912,POL2005HEL,Offline-Agent
SUNZJRL,2023-01-19 00:00:00,168912,POL2005HEL,Offline-Agent
SUN05I,2022-11-14 00:00:00,169200,POL2005HEL,Offline-Agent
SUNC37I,2022-11-09 00:00:00,169200,POL2005HEL,Offline-Agent
SUNZ1V,2022-11-03 00:00:00,169200,POL2005HEL,Offline-Agent
SUN5A7,2023-02-13 00:00:00,169332,POL2005HEL,Online-App
SUNNMD,2023-02-09 00:00:00,169332,POL2005HEL,Online-Website
SUNRIP9,2023-02-17 00:00:00,169332,POL2005HEL,Online-Website
SUNTNW,2023-02-01 00:00:00,169332,POL2005HEL,Online-App
SUN3XD,2023-03-16 00:00:00,170100,POL2005HEL,Offline-Agent
SUN460I,2023-03-16 00:00:00,170100,POL2005HEL,Online-App
SUN62RW,2023-04-22 00:00:00,170100,POL2005HEL,Offline-Agent
SUNAM9,2023-03-15 00:00:00,170100,POL2005HEL,Offline-Direct
SUNCI,2023-03-26 00:00:00,170100,POL2005HEL,Online-Website
SUNI8XH,2023-03-12 00:00:00,170100,POL2005HEL,Offline-Agent
SUNKZR,2023-03-05 00:00:00,170100,POL2005HEL,Offline-Agent
SUNKZW,2023-03-03 00:00:00,170100,POL2005HEL,Offline-Direct
SUNNEY,2023-04-29 00:00:00,170100,POL2005HEL,Offline-Agent
SUNPJ,2023-03-05 00:00:00,170100,POL2005HEL,Online-Website
SUNSVT,2023-03-30 00:00:00,170100,POL2005HEL,Online-App
SUNVL4,2023-04-15 00:00:00,170100,POL2005HEL,Online-App
SUNZ5MS,2023-03-17 00:00:00,170100,POL2005HEL,Online-Website
SUN2DC,2022-12-18 00:00:00,170136,POL2005HEL,Offline-Agent
SUN75M,2022-12-26 00:00:00,170136,POL2005HEL,Offline-Agent
SUN8RKT,2023-01-31 00:00:00,170136,POL2005HEL,Offline-Agent
SUN9FZ,2023-01-05 00:00:00,170136,POL2005HEL,Offline-Agent
SUNGMAN,2022-12-31 00:00:00,170136,POL2005HEL,Offline-Agent
SUNNK6,2023-01-16 00:00:00,170136,POL2005HEL,Offline-Agent
SUNP905,2022-12-15 00:00:00,170136,POL2005HEL,Offline-Agent
SUN3IEG,2022-11-25 00:00:00,170400,POL2005HEL,Offline-Direct
SUN41AR,2022-11-21 00:00:00,170400,POL2005HEL,Offline-Direct
SUN7H8M,2022-11-03 00:00:00,170400,POL2005HEL,Offline-Direct
SUNHBGQ,2022-11-29 00:00:00,170400,POL2005HEL,Offline-Agent
SUNQC,2022-11-13 00:00:00,170400,POL2005HEL,Offline-Direct
SUNZD17,2022-11-12 00:00:00,170400,POL2005HEL,Offline-Agent
SUN81L,2023-02-12 00:00:00,170568,POL2005HEL,Offline-Agent
SUNCRAB,2023-02-23 00:00:00,170568,POL2005HEL,Online-Website
SUNKWA,2023-02-19 00:00:00,170568,POL2005HEL,Online-Website
SUNLX,2023-02-25 00:00:00,170568,POL2005HEL,Online-Website
SUNN92,2023-02-12 00:00:00,170568,POL2005HEL,Offline-Agent
SUNNKZB,2023-02-18 00:00:00,170568,POL2005HEL,Offline-Agent
SUNZRLK,2023-02-26 00:00:00,170568,POL2005HEL,Online-App
SUN19NR,2023-03-26 00:00:00,171360,POL2005HEL,Online-App
SUN1JEY,2023-01-25 00:00:00,171360,POL2005HEL,Offline-Agent
SUN481U,2023-03-05 00:00:00,171360,POL2005HEL,Offline-Agent
SUN56C,2023-03-18 00:00:00,171360,POL2005HEL,Offline-Direct
SUN7XX,2023-03-24 00:00:00,171360,POL2005HEL,Offline-Agent
SUNC1XG,2023-03-15 00:00:00,171360,POL2005HEL,Online-App
SUNCORX,2023-03-16 00:00:00,171360,POL2005HEL,Offline-Agent
SUND6A,2023-04-22 00:00:00,171360,POL2005HEL,Offline-Agent
SUNDXM,2023-04-09 00:00:00,171360,POL2005HEL,Offline-Agent
SUNKV,2023-04-08 00:00:00,171360,POL2005HEL,Online-Website
SUNLKV,2023-03-09 00:00:00,171360,POL2005HEL,Online-App
SUNLQH,2023-03-08 00:00:00,171360,POL2005HEL,Online-App
SUNNJ,2023-03-02 00:00:00,171360,POL2005HEL,Offline-Agent
SUNP1,2022-12-05 00:00:00,171360,POL2005HEL,Offline-Agent
SUNQQWK,2023-01-21 00:00:00,171360,POL2005HEL,Offline-Agent
SUNS307,2023-03-26 00:00:00,171360,POL2005HEL,Online-Website
SUNUTE6,2023-04-02 00:00:00,171360,POL2005HEL,Online-Website
SUNW22,2023-03-04 00:00:00,171360,POL2005HEL,Offline-Agent
SUNWPX,2023-03-14 00:00:00,171360,POL2005HEL,Offline-Agent
SUNYY2J,2023-03-18 00:00:00,171360,POL2005HEL,Offline-Agent
SUNEDP,2022-11-09 00:00:00,171600,POL2005HEL,Offline-Direct
SUNM7N,2022-11-23 00:00:00,171600,POL2005HEL,Offline-Agent
SUNQP,2022-11-21 00:00:00,171600,POL2005HEL,Offline-Agent
SUNS8Y,2022-11-09 00:00:00,171600,POL2005HEL,Offline-Agent
SUNUM6D,2022-11-19 00:00:00,171600,POL2005HEL,Offline-Agent
SUNVXX,2022-11-10 00:00:00,171600,POL2005HEL,Offline-Direct
SUNYRR,2022-11-20 00:00:00,171600,POL2005HEL,Offline-Agent
SUN2WY,2023-02-03 00:00:00,171804,POL2005HEL,Offline-Agent
SUN52V2,2023-02-27 00:00:00,171804,POL2005HEL,Online-Website
SUN7CD2,2023-02-14 00:00:00,171804,POL2005HEL,Offline-Agent
SUNMO2G,2023-02-19 00:00:00,171804,POL2005HEL,Online-App
SUNN52,2023-02-15 00:00:00,171804,POL2005HEL,Offline-Agent
SUNO4Y,2023-02-18 00:00:00,171804,POL2005HEL,Offline-Agent
SUNVX6X,2023-02-09 00:00:00,171804,POL2005HEL,Offline-Agent
SUN3YY,2022-12-06 00:00:00,172584,POL2005HEL,Offline-Agent
SUN5DE0,2022-12-16 00:00:00,172584,POL2005HEL,Offline-Agent
SUN5TW,2023-01-06 00:00:00,172584,POL2005HEL,Offline-Agent
SUN9QJ,2022-12-10 00:00:00,172584,POL2005HEL,Offline-Agent
SUNA9XB,2022-12-05 00:00:00,172584,POL2005HEL,Offline-Agent
SUNB9D,2022-12-10 00:00:00,172584,POL2005HEL,Offline-Agent
SUNGO0,2023-01-11 00:00:00,172584,POL2005HEL,Online-Website
SUNGXBK,2023-01-10 00:00:00,172584,POL2005HEL,Offline-Agent
SUNHC7V,2023-01-04 00:00:00,172584,POL2005HEL,Offline-Agent
SUNK3Z0,2022-12-22 00:00:00,172584,POL2005HEL,Offline-Direct
SUNR2,2023-01-26 00:00:00,172584,POL2005HEL,Online-App
SUNY0ER,2022-12-18 00:00:00,172584,POL2005HEL,Offline-Agent
SUN138G,2023-04-03 00:00:00,172620,POL2005HEL,Online-App
SUN6W6O,2023-04-26 00:00:00,172620,POL2005HEL,Offline-Direct
SUNB36,2023-03-05 00:00:00,172620,POL2005HEL,Offline-Agent
SUNGKB,2023-03-12 00:00:00,172620,POL2005HEL,Online-App
SUNO74P,2023-03-12 00:00:00,172620,POL2005HEL,Offline-Agent
SUNOAER,2023-04-16 00:00:00,172620,POL2005HEL,Offline-Agent
SUNQO6,2023-03-19 00:00:00,172620,POL2005HEL,Online-App
SUNQR7,2023-03-20 00:00:00,172620,POL2005HEL,Online-Website
SUNXBU6,2023-04-12 00:00:00,172620,POL2005HEL,Online-App
SUNYKM,2023-03-05 00:00:00,172620,POL2005HEL,Offline-Agent
SUNHL2M,2022-11-20 00:00:00,172800,POL2005HEL,Offline-Agent
SUNJJ0,2022-11-01 00:00:00,172800,POL2005HEL,Offline-Agent
SUNK6YX,2022-11-26 00:00:00,172800,POL2005HEL,Offline-Direct
SUNNJX,2022-11-12 00:00:00,172800,POL2005HEL,Offline-Agent
SUNQ8MX,2022-11-12 00:00:00,172800,POL2005HEL,Offline-Agent
SUNRP1V,2022-11-03 00:00:00,172800,POL2005HEL,Offline-Agent
SUNTVL,2022-11-16 00:00:00,172800,POL2005HEL,Offline-Agent
SUN0QM,2023-02-01 00:00:00,173040,POL2005HEL,Online-Website
SUNEC8,2023-02-04 00:00:00,173040,POL2005HEL,Offline-Agent
SUNMM4,2023-02-04 00:00:00,173040,POL2005HEL,Online-App
SUNOOGZ,2023-02-19 00:00:00,173040,POL2005HEL,Offline-Agent
SUNZ1EB,2023-02-23 00:00:00,173040,POL2005HEL,Offline-Agent
SUN1FL4,2023-01-06 00:00:00,173808,POL2005HEL,Online-Website
SUN2TEW,2023-01-14 00:00:00,173808,POL2005HEL,Offline-Agent
SUN6B1,2022-12-01 00:00:00,173808,POL2005HEL,Offline-Agent
SUN8E6B,2022-12-19 00:00:00,173808,POL2005HEL,Offline-Direct
SUNA8I,2022-12-25 00:00:00,173808,POL2005HEL,Online-Website
SUNFIB,2023-01-26 00:00:00,173808,POL2005HEL,Offline-Agent
SUNFNG,2023-01-29 00:00:00,173808,POL2005HEL,Offline-Direct
SUNIUHV,2023-01-07 00:00:00,173808,POL2005HEL,Offline-Agent
SUNL55,2022-12-11 00:00:00,173808,POL2005HEL,Offline-Agent
SUNM6,2022-12-20 00:00:00,173808,POL2005HEL,Offline-Agent
SUNONR,2022-12-10 00:00:00,173808,POL2005HEL,Offline-Agent
SUNUH34,2022-12-03 00:00:00,173808,POL2005HEL,Offline-Agent
SUNUT3N,2023-01-04 00:00:00,173808,POL2005HEL,Offline-Direct
SUN1AO,2023-03-15 00:00:00,173880,POL2005HEL,Offline-Agent
SUN6O5D,2023-03-29 00:00:00,173880,POL2005HEL,Offline-Direct
SUN81X,2023-03-12 00:00:00,173880,POL2005HEL,Offline-Agent
SUN86K,2023-04-30 00:00:00,173880,POL2005HEL,Online-App
SUND66E,2023-03-10 00:00:00,173880,POL2005HEL,Offline-Agent
SUNHDSQ,2023-04-09 00:00:00,173880,POL2005HEL,Offline-Agent
SUNR151,2023-03-07 00:00:00,173880,POL2005HEL,Online-App
SUNRN28,2023-03-14 00:00:00,173880,POL2005HEL,Offline-Direct
SUNVIDD,2023-03-04 00:00:00,173880,POL2005HEL,Offline-Agent
SUNY82N,2023-04-29 00:00:00,173880,POL2005HEL,Offline-Agent
SUNYXZ,2023-03-20 00:00:00,173880,POL2005HEL,Online-Website
SUN61,2022-11-16 00:00:00,174000,POL2005HEL,Offline-Direct
SUN6Y9,2022-11-06 00:00:00,174000,POL2005HEL,Offline-Agent
SUN70ES,2022-11-29 00:00:00,174000,POL2005HEL,Offline-Agent
SUNO6LC,2022-11-19 00:00:00,174000,POL2005HEL,Offline-Agent
SUNODLC,2022-11-07 00:00:00,174000,POL2005HEL,Offline-Agent
SUNPC7,2022-11-09 00:00:00,174000,POL2005HEL,Offline-Agent
SUN2VY5,2023-02-18 00:00:00,174276,POL2005HEL,Online-Website
SUNHIP,2023-02-05 00:00:00,174276,POL2005HEL,Offline-Agent
SUNL7S4,2023-02-19 00:00:00,174276,POL2005HEL,Online-App
SUNWN5,2023-02-05 00:00:00,174276,POL2005HEL,Offline-Agent
SUN76H,2022-12-06 00:00:00,175032,POL2005HEL,Offline-Agent
SUN9W6C,2022-12-24 00:00:00,175032,POL2005HEL,Offline-Agent
SUNBBYM,2022-12-18 00:00:00,175032,POL2005HEL,Offline-Agent
SUNBJH,2023-01-19 00:00:00,175032,POL2005HEL,Online-Website
SUNE17K,2023-01-19 00:00:00,175032,POL2005HEL,Offline-Direct
SUNHKYW,2023-01-08 00:00:00,175032,POL2005HEL,Offline-Agent
SUNIZ9,2022-12-30 00:00:00,175032,POL2005HEL,Offline-Direct
SUNKTOG,2022-12-07 00:00:00,175032,POL2005HEL,Offline-Agent
SUNM2QP,2023-01-01 00:00:00,175032,POL2005HEL,Offline-Agent
SUNNTQI,2022-12-18 00:00:00,175032,POL2005HEL,Offline-Agent
SUNOV7,2022-12-31 00:00:00,175032,POL2005HEL,Offline-Direct
SUNWU7C,2022-12-26 00:00:00,175032,POL2005HEL,Offline-Agent
SUNBE,2023-03-05 00:00:00,175140,POL2005HEL,Offline-Agent
SUNFUE9,2023-03-04 00:00:00,175140,POL2005HEL,Online-App
SUNQMKB,2023-03-08 00:00:00,175140,POL2005HEL,Online-App
SUNY2HK,2023-03-23 00:00:00,175140,POL2005HEL,Offline-Agent
SUNYXX5,2023-03-11 00:00:00,175140,POL2005HEL,Offline-Agent
SUN6U9F,2023-02-26 00:00:00,175512,POL2005HEL,Online-App
SUN73N,2023-02-08 00:00:00,175512,POL2005HEL,Offline-Agent
SUNJZE,2023-02-18 00:00:00,175512,POL2005HEL,Offline-Agent
SUNLHO2,2023-02-19 00:00:00,175512,POL2005HEL,Offline-Agent
SUNPHY,2023-02-26 00:00:00,175512,POL2005HEL,Offline-Agent
SUNYA6P,2023-02-11 00:00:00,175512,POL2005HEL,Online-App
SUN9OD,2022-12-26 00:00:00,176256,POL2005HEL,Offline-Agent
SUNDGD,2022-12-21 00:00:00,176256,POL2005HEL,Online-Website
SUNFEZ,2022-12-31 00:00:00,176256,POL2005HEL,Offline-Agent
SUNHO0,2022-12-17 00:00:00,176256,POL2005HEL,Offline-Agent
SUNIT9T,2022-12-31 00:00:00,176256,POL2005HEL,Offline-Agent
SUNL0H,2022-12-18 00:00:00,176256,POL2005HEL,Offline-Agent
SUNQ91S,2023-01-22 00:00:00,176256,POL2005HEL,Offline-Agent
SUNR3RG,2023-01-08 00:00:00,176256,POL2005HEL,Online-Website
SUNWIXD,2023-01-13 00:00:00,176256,POL2005HEL,Offline-Direct
SUNZ56,2023-01-07 00:00:00,176256,POL2005HEL,Offline-Agent
SUNZT6,2022-12-26 00:00:00,176256,POL2005HEL,Offline-Agent
SUN3XC,2023-03-14 00:00:00,176400,POL2005HEL,Online-App
SUN4ML7,2023-04-02 00:00:00,176400,POL2005HEL,Online-App
SUNB55,2023-03-31 00:00:00,176400,POL2005HEL,Online-App
SUNGJSM,2023-03-25 00:00:00,176400,POL2005HEL,Online-Website
SUNJCC,2023-03-25 00:00:00,176400,POL2005HEL,Offline-Direct
SUNJOD,2023-03-26 00:00:00,176400,POL2005HEL,Offline-Direct
SUNO9G,2023-03-21 00:00:00,176400,POL2005HEL,Online-App
SUNQSO4,2023-03-01 00:00:00,176400,POL2005HEL,Offline-Agent
SUNU8Q,2023-03-16 00:00:00,176400,POL2005HEL,Online-Website
SUNYNPG,2023-03-16 00:00:00,176400,POL2005HEL,Offline-Agent
SUNZUK9,2023-04-21 00:00:00,176400,POL2005HEL,Online-Website
SUN158L,2023-02-18 00:00:00,176748,POL2005HEL,Offline-Agent
SUN7WED,2023-02-05 00:00:00,176748,POL2005HEL,Online-App
SUNKOB,2023-02-11 00:00:00,176748,POL2005HEL,Offline-Agent
SUNMZKY,2023-02-05 00:00:00,176748,POL2005HEL,Online-Website
SUNZLH,2023-02-04 00:00:00,176748,POL2005HEL,Offline-Direct
SUNOZR1,2022-12-11 00:00:00,177480,POL2005HEL,Offline-Agent
SUNSQGJ,2022-12-18 00:00:00,177480,POL2005HEL,Online-App
SUNWM5,2022-12-20 00:00:00,177480,POL2005HEL,Online-Website
SUNZZV,2023-01-17 00:00:00,177480,POL2005HEL,Offline-Direct
SUN1QLS,2023-03-03 00:00:00,177660,POL2005HEL,Online-App
SUNAKE3,2023-03-17 00:00:00,177660,POL2005HEL,Offline-Agent
SUND1S,2023-03-18 00:00:00,177660,POL2005HEL,Offline-Agent
SUNDCKO,2023-03-09 00:00:00,177660,POL2005HEL,Offline-Agent
SUNF1D,2023-03-12 00:00:00,177660,POL2005HEL,Online-Website
SUNHFW2,2023-03-26 00:00:00,177660,POL2005HEL,Online-App
SUNHKB,2023-04-30 00:00:00,177660,POL2005HEL,Offline-Agent
SUNK9S,2023-03-12 00:00:00,177660,POL2005HEL,Online-App
SUNL5GH,2023-04-28 00:00:00,177660,POL2005HEL,Offline-Agent
SUNORH,2023-03-13 00:00:00,177660,POL2005HEL,Offline-Agent
SUNPIZ0,2023-04-21 00:00:00,177660,POL2005HEL,Offline-Direct
SUNQZK4,2023-04-30 00:00:00,177660,POL2005HEL,Offline-Direct
SUNS1W6,2023-03-25 00:00:00,177660,POL2005HEL,Online-App
SUNUDT,2023-03-17 00:00:00,177660,POL2005HEL,Offline-Agent
SUNXJQ,2023-03-12 00:00:00,177660,POL2005HEL,Online-Website
SUN26G,2023-02-04 00:00:00,177984,POL2005HEL,Offline-Agent
SUN4549,2023-02-27 00:00:00,177984,POL2005HEL,Offline-Direct
